,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
707,308 N 2nd Ave,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}, True, False, True, {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, None, False, False, None, None, None, None, True, False, {'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, None, True, True, {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}, loud, None, True, casual, None, False, True, 2, False, True, True, no, True, no)",Ns20WGWn6s6niKAGIQB4UQ,"Music Venues, Nightlife, Restaurants, Arts & Entertainment, Bars, Lounges, Mexican",Phoenix,"(11:0-2:0, 11:0-0:0, 17:0-2:0, 17:0-0:0, 11:0-2:0, 11:0-0:0, 11:0-0:0)",1,33.4517783,-112.0768354,Crescent Ballroom,,85003,527,4.0,AZ
708,1501 N. 75th Ave,"(None, None, None, None, None, None, None, None, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None)",dS0Zq96XZpRD0MdtmyYnCA,"Restaurants, Mexican",Phoenix,"(0:0-0:0, 0:0-0:0, 0:0-0:0, 0:0-0:0, 0:0-0:0, 0:0-0:0, 0:0-0:0)",1,33.464754,-112.219922,Filiberto's Mexican Food,,85043,4,3.0,AZ
709,4804 E Chandler Blvd,"(None, None, full_bar, None, None, None, {'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}, None, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, None, None, None, None, None, None, None, False, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, False, None, None, None, None, True, casual, None, False, True, 2, False, True, True, None, True, None)",sIw0l34tfVuXGJx7sMK8LA,"Nightlife, Chicken Wings, Bars, Sports Bars, Restaurants",Phoenix,,0,33.3057767,-111.9798844,Hooters,,85048,5,3.0,AZ
710,702 W Osborn Rd,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, no, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, False, None, None, None, None, True, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': False}, None, None, False, None, average, False, False, casual, None, False, True, 1, False, False, True, None, True, no)",eZhrK4eAn47tNEDXwFr8OA,"Restaurants, Burgers",Phoenix,"(6:0-15:0, 6:0-15:0, 6:0-15:0, None, 6:0-15:0, 6:0-15:0, 6:0-15:0)",1,33.4880257,-112.0836628,Burger Factory,,85013,118,3.5,AZ
711,"7822 N 12th St, Ste 2","(None, None, None, None, None, None, None, None, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, None, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, None, None, None, None, False, casual, None, None, True, 1, None, None, True, None, True, None)",J7duBvni2oJVVGQxX0fJ0Q,"Restaurants, Buffets",Phoenix,,0,33.5511368,-112.0565797,Happy Buffet,,85020,5,3.5,AZ
712,502 E Thunderbird Rd,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}, None, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, None, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, None, True, True, {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, quiet, None, False, casual, None, False, True, 1, True, None, True, no, None, free)",uTlDVK8-7VwpLhHnCRTCLg,"Chinese, Cocktail Bars, Restaurants, Bars, Seafood, Nightlife",Phoenix,"(11:0-21:0, 11:0-21:0, 11:0-21:0, 11:0-21:0, 11:0-21:0, 11:0-21:0, 11:0-21:0)",1,33.6080928,-112.0663045,New Bamboo,,85022,50,3.0,AZ
713,10605 N 43rd Ave,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, None, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, None, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, True, None, loud, None, False, casual, None, False, True, 1, False, True, True, None, True, no)",67sq73gTdgHN0atGtIgDtA,"Chinese, Buffets, Restaurants",Phoenix,,0,33.5823628,-112.1498845,Great Wall Buffet,,85029,24,2.0,AZ
714,3401 S 43rd Ave,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, False, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, False, None, None, None, False, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}, None, None, False, None, average, None, False, casual, None, False, True, 1, False, True, True, None, True, no)",zc1sur_MxkKkD6P8gYXQbg,"Restaurants, Breakfast & Brunch, Cafes",Phoenix,"(7:0-13:0, 7:0-13:0, 7:0-13:0, 7:0-13:0, 7:0-13:0, 7:0-13:0, 7:0-13:0)",1,33.4168466048,-112.15045573,Kay's Kafe,,85009,106,4.5,AZ
715,8501 N 27th Ave,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, True, None, average, None, True, casual, None, False, True, 2, True, True, True, None, True, free)",VyVIneSU7XAWgMBllI6LnQ,"Barbeque, Event Planning & Services, Restaurants, Caterers, American (New)",Phoenix,"(11:0-22:0, 11:0-21:0, 11:0-22:0, 11:0-22:0, 11:0-22:0, 11:0-22:0, 11:0-22:0)",1,33.5610848047,-112.115746955,Bobby Q,,85051,2267,4.5,AZ
716,3202 E Greenway Rd,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, False, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, True, None, average, None, False, casual, None, False, False, 1, False, False, True, None, True, no)",2G8YLx7J8du260jFNjIjZQ,"Mexican, Restaurants",Phoenix,,1,33.6272318,-112.0121147,Gorditas El Tio,,85032,54,4.0,AZ
717,3922 E University Dr,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, None, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}, None, None, True, None, quiet, None, False, casual, None, True, True, 1, False, False, True, None, True, no)",sWtltZRuYgnINItStEesGg,"Restaurants, Sandwiches",Phoenix,"(7:0-14:0, 7:0-14:0, None, None, 7:0-14:0, 7:0-14:0, 7:0-14:0)",1,33.422498,-111.9964968,Luv A Sub,,85034,19,3.5,AZ
718,4717 E Bell Rd,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, None, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, False, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, None, None, quiet, None, False, casual, None, False, True, 2, True, True, True, None, True, None)",s7LncUuPc9yaZ7wDsIALGg,"Restaurants, Mexican, Steakhouses",Phoenix,"(11:0-23:0, 11:0-22:0, 11:0-23:0, 11:0-22:0, 11:0-22:0, 11:0-22:0, 11:0-22:0)",0,33.640232,-111.979545,3 Margaritas,,85032,8,2.5,AZ
719,4840 N 20th St,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, None, None, None, None, None, True, None, True, {'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, False, None, average, None, True, casual, None, False, True, 1, False, False, True, None, None, no)",1ku0t5u7dCAE0g-pZDQdAw,"Restaurants, Fast Food, Burgers",Phoenix,"(10:30-1:30, 10:30-1:0, 10:30-1:30, 10:30-1:0, 10:30-1:0, 10:30-1:0, 10:30-1:0)",1,33.5073002958,-112.0396049,In-N-Out Burger,,85016,93,4.0,AZ
720,2501 E Telewa Trl,"(None, None, full_bar, {'romantic': True, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, yes_corkage, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}, None, True, None, None, None, None, None, None, False, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}, None, None, False, None, quiet, None, True, dressy, None, False, True, 3, True, True, False, None, True, free)",l-Cu_WkJt5R1v71ecYeqsA,"American (New), Event Planning & Services, Bars, Music Venues, Restaurants, Nightlife, Breakfast & Brunch, Venues & Event Spaces, Arts & Entertainment",Phoenix,"(11:0-21:0, None, 11:0-21:0, 10:0-14:0, 11:0-21:0, 11:0-21:0, 11:0-21:0)",1,33.522843,-112.0267246,The Wrigley Mansion Club,,85016,226,3.5,AZ
721,6120 S 35th Ave,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, None, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, None, None, None, None, None, True, None, True, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, False, None, average, None, None, casual, None, False, True, 1, False, False, True, None, None, None)",bP2TCP9CFqIdM0fCsqxHow,"Restaurants, Fast Food",Phoenix,,1,33.3910257,-112.1341958,Jack In the Box,,85041,5,2.5,AZ
722,5220 N 16th St,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, None, False, None, True, {'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}, None, None, True, None, average, None, True, casual, True, False, True, 2, False, True, True, None, True, no)",nn4ZkIZTCd7jJhxs-P9tHA,"Restaurants, Breakfast & Brunch, Diners, Burgers",Phoenix,"(0:0-0:0, 0:0-0:0, 0:0-0:0, 0:0-0:0, 0:0-0:0, 0:0-0:0, 0:0-0:0)",1,33.5134571387,-112.047840589,5 & Diner,,85016,276,3.5,AZ
723,20910 N Tatum Blvd,"(None, None, None, None, None, None, None, None, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 1, None, None, None, None, True, None)",SyZrGn035h1QgA9CY0eq2Q,"Delis, Food, Restaurants, Bagels",Phoenix,,0,33.6756727,-111.9791944,Brooklyns Best Bagel and Deli,,85050,19,3.5,AZ
724,6260 S 35th Ave,"(None, None, None, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, None, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, None, None, None, None, None, True, None, False, None, None, None, False, None, loud, None, False, casual, None, False, True, 1, True, False, True, None, None, no)",IP-wtj3oAlz4uy-foRFEqQ,"Fast Food, Restaurants, Chicken Wings",Phoenix,"(10:30-22:0, 10:30-22:0, 10:30-22:0, 10:30-22:0, 10:30-22:0, 10:30-22:0, 10:30-22:0)",1,33.3893835,-112.1342191,Church's Chicken,,85040,13,1.0,AZ
725,2709 E McDowell Rd,"(None, None, None, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, True, None, True, None, None, None, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, True, None, quiet, None, True, casual, None, False, True, 1, True, True, True, None, None, free)",urIrpc65a9q1UgendPq0QA,"Empanadas, Food, Tacos, Mexican, Restaurants",Phoenix,"(9:0-16:0, 9:0-16:0, 9:0-16:0, 9:0-16:0, None, 9:0-16:0, 9:0-16:0)",0,33.4655253,-112.0232547,Dalia's Mexican Food,,85008,7,4.5,AZ
726,5053 N 44th St,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, None, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, True, None, None, True, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}, None, None, False, None, average, None, True, casual, None, True, True, 2, True, True, True, None, True, free)",Gra55w4glYeli9KmK_Id8w,"American (New), Restaurants",Phoenix,"(7:0-14:0, 7:0-14:0, 7:0-15:0, 7:0-15:0, 7:0-14:0, 7:0-14:0, 7:0-14:0)",0,33.5106171,-111.9866163,Daily Bistro,,85018,25,3.5,AZ
727,6535 W Happy Valley Rd,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, False, None, None, None, None, True, None, True, {'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}, None, None, False, None, average, None, False, casual, None, False, True, 1, False, False, True, None, None, free)",CNXAVovX19R5GUNVO4_GzA,"Food, Coffee & Tea, Fast Food, Restaurants, Burgers",Phoenix,"(0:0-0:0, 0:0-0:0, 0:0-0:0, 0:0-0:0, 0:0-0:0, 0:0-0:0, 0:0-0:0)",1,33.7116920843,-112.200523317,McDonald's,,85310,32,2.5,AZ
728,"7427 W Thomas Rd, Ste 5","(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, False, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, True, None, None, None, None, False, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, False, None, average, None, True, casual, None, False, True, 1, False, False, True, None, None, no)",ySkrz264l39YRcZ2-48C1g,"Mexican, Restaurants, Fast Food",Phoenix,"(10:45-22:0, 10:45-22:0, 10:45-22:0, 10:45-22:0, 10:45-22:0, 10:45-22:0, 10:45-22:0)",1,33.4796884,-112.2200425,Chipotle Mexican Grill,,85033,31,3.5,AZ
